DEVICE_ID,CAR_ID,RENTAL_ID,TIMESTAMP,LATITUDE,LONGITUDE,SPEED_KMH,ACCELERATION_MS2,BRAKE_PRESSURE_BAR,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,ENGINE_TEMP_C,ODOMETER_KM,EVENT_TYPE,BRANCH_NAME,CITY,CREATED_AT
136,36,8,2025-12-16 11:28:00,35.7595,-5.834,0.0,0.0,0.0,64.51145948801039,12.349702156967291,42.30350351510898,45266.16405383995,ENGINE_START,Tanger Downtown,Tanger,2025-12-16 11:28:00
136,36,8,2025-12-16 11:28:30,35.759328724999996,-5.83386315,5.964547926363753,0.0,1.187342967182441,64.50483221253666,13.67423598963914,45.91331568423791,45266.213758406004,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:28:30
136,36,8,2025-12-16 11:29:00,35.759583675,-5.83359465,7.187009794177313,0.01131909136864407,2.984059850255379,64.49684664609867,14.029511685285247,48.18866905874225,45266.27365015429,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:29:00
136,36,8,2025-12-16 11:29:30,35.759552150000005,-5.83331355,11.859918853964482,0.04326767647951082,1.7219699299758355,64.48366895848316,13.758539981696012,49.70424354645711,45266.37248281141,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:29:30
136,36,8,2025-12-16 11:30:00,35.7596766,-5.83315755,24.921027263269206,0.12093618897504374,2.484240559473397,64.45597892819065,13.560041427624325,53.35759495552305,45266.5801580386,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:30:00
136,36,8,2025-12-16 11:30:30,35.759841287499995,-5.8329347625,18.615826642522933,-0.058381487229132153,4.0436303639786155,64.43529467636561,13.873235747717318,55.89030992420228,45266.73528992729,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:30:30
136,36,8,2025-12-16 11:31:00,35.759748025,-5.83249965,35.27472116641026,0.15424902336932708,3.5239332770400393,64.39610054173627,13.920569461076864,58.853113403612724,45267.02924593701,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:31:00
136,36,8,2025-12-16 11:31:30,35.75957355,-5.8319719625,35.8404398743751,0.005238136184859658,2.533417849623154,64.35627783076475,13.978307433252965,62.93175166832357,45267.3279162693,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:31:30
136,36,8,2025-12-16 11:32:00,35.7591623,-5.8308622,52.99689493973715,0.15885606542001895,0.15312754993305422,64.29739239194282,14.292327091864754,64.85051028703178,45267.76955706046,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:32:00
136,36,8,2025-12-16 11:32:30,35.759527525,-5.8306151875,47.23020749393337,-0.0533952541278128,4.695400471367241,64.24491438361623,13.66656577209008,68.19948832789966,45268.16314212291,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:32:30
136,36,8,2025-12-16 11:33:00,35.759269425,-5.8297249749999995,51.94739486578496,0.04367766085047767,2.5243288761468112,64.18719505598759,14.181390225830812,71.15256489076599,45268.596037080126,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:33:00
148,48,9,2025-12-16 11:33:00,30.4278,-9.5981,0.0,0.0,0.0,39.29058716651415,12.222333673861202,42.32856857456006,20428.53703176579,ENGINE_START,Agadir Plage,Agadir,2025-12-16 11:33:00
136,36,8,2025-12-16 11:33:30,35.7589530625,-5.829202625,47.292721158648334,-0.04309883062163541,0.7803115393860738,64.13464758803353,14.108337316831411,72.84572307152003,45268.99014308978,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:33:30
148,48,9,2025-12-16 11:33:30,30.426755196,-9.59774394,8.13652298718923,0.0,0.7222431240819494,39.28098154909872,13.850805031909434,45.205552832129506,20428.604836124017,DRIVING,Agadir Plage,Agadir,2025-12-16 11:33:30
136,36,8,2025-12-16 11:34:00,35.758795899999996,-5.8290608,56.21962032186357,0.08265647373347444,1.8347916389215857,64.07218134323146,14.199171799468965,74.07913186717408,45269.4586399258,DRIVING,Tanger Downtown,Tanger,2025-12-16 11:34:00
148,48,9,2025-12-16 11:34:00,30.426627791999998,-9.59791098,13.06046540102866,0.04559205938740212,2.642993721842512,39.265562944111394,14.113753807704873,48.280274859220356,20428.713673335693,DRIVING,Agadir Plage,Agadir,2025-12-16 11:34:00
